title,content,url,source,category,scraped_at
"Belum Puas, Atletico Mau Belanja Lagi Januari","PetinggiAtletico Madridrupanya belum puas dengan skuad saat ini. Los Colchoneros berencana memboyong sejumlah pemain baru musim dingin nanti. Atletico jadi tim paling aktif di bursa tranfer musim panas LaLiga 2025/2026. Mereka menghabiskan 176 juta euro untuk memboyong 11 pemain dengan Alex Baena jadi pembelian termahal senilai 42 juta euro. Meski demikian, Atletico mengawali musim dengan sedikit tersendat sebelum kini bisa berada di posisi keempat klasemen LaLiga karena tidak terkalahkan di 10 laga terakhir. SCROLL TO CONTINUE WITH CONTENT Sementara di Liga Champions, Atletico sudah kalah dua kali dari tiga pertandingan awal. Sejauh ini, nama-nama seperti Baena, Thiago Almada, dan David Hancko masih belum unjuk gigi. Itulah mengapa manajemen Atletico merasa belum sreg dengan aktivitas transfer musim panas kemarin. Manajemen melihat masih ada beberapa pos yang harus diperbaiki, terutama di sektor bek kiri dan gelandang.  Performa mengecewakan Mateo Ruggeri membuat Atletico berencana mencari pengganti. Sementara Conor Gallagher bakal dilepas karena tidak lagi jadi pilihan utama di musim kedua. ""Siapapun yang mengenal saya tahu (cara kerja saya); saya tidak mau membatasi diri. Saya ingin mencapai prestasi setinggi mungkin, yang mana sudah dikatakan CEO Miguel Angel Gil Marin kepada saya. Saya akan mencoba sebaik mungkin,"" ujar Direktur Olahraga Atletico Mateu Alemany kepadaMundo Deportivo. ""Kami akan menganalisa semuanya ketika memasuki bulan Oktober, lalu kami lihat siapa saja pemain yang bisa kami gaet untuk membuat skuad lebih baik."" ",,Detik,liga_spanyol,
Real Madrid Happy Bisa Clean Sheet Lagi,"Real Madridkembali memetik kemenangan di Liga Spanyol. Menaklukan Valencia, El Real happy bisa clean sheet lagi. Bertanding di Stadio Santiago Bernabeu, Madrid menang atas Valencia 4-0. Dalam laga, Minggu (2/11/2025), Kylian Mbappe mencetak brace, gol lain dikemas oleh Jude Bellingham dan Alvaro Carreras. Kemenangan ini membuat Madrid mampu menjaga jarak dari pesaing-pesaingnya di klasemen Liga Spanyol. Madrid kini mengumpulkan 30 poin, berjarak tujuh angka dari Villarreal di posisi kedua. SCROLL TO CONTINUE WITH CONTENT  Sementara dengan Barcelona,Madridkini unggul delapan poin. Tapi, Los Cules belum memainkan laga ke-11. Carreras menegaskan bahwa kemenangan ini penting untuk Madrid menjaga jarak poin dari pesaing-pesaingnya. ""Kami tahu bahwa sangat penting untuk terus ada di papan atas. Kami menjalaninya satu laga demi satu laga. Kami sudah fokus ke laga berikutnya, tapi kami tahu bahwa laga ini penting untuk mempertahankan keunggulan kami,"" kata Carreras di situs Madrid.  Catatan clean sheet kali ini merupakan keenam di semua ajang yang dicatatkanMadridmusim ini. Sebagai pemain belakang, Carreras pun merasa bangga dengan pencapaian itu. ""Kami mempunyai mentalitas yang sangat penting. Saat kami menekan setelah kehilangan bla, kami sangat bagus, dan menjaga tetap bersih dari kebobolan akan memberi kami banyak kemenangan,"" kata Carreras lagi. ",,Detik,liga_spanyol,
Lamine Yamal Pemain Muda Termahal 2025,"Lamine Yamaldinobatkan sebagai pesepakbola muda dengan nilai pasar termahal di dunia. BintangBarcelonaitu punya valuasi mencapai hampir Rp 7 triliun! CIES Football Observatorymerilis daftar pesepakbola muda di bawah usia 20 tahun dengan nilai pasar tertinggi di 2025 berdasarkan model statistik yang mereka kembangkan. Yamal menduduki daftar teratas dari 10 nama yang dirilis. Yamal disebutCIES Football Observatorypunya valuasi 350 juta euro (Rp 6,7 triliun). Pemain berusia 18 tahun itu memiliki nilai pasar tinggi berkat performa topnya bersama Barcelona dan Timnas Spanyol. SCROLL TO CONTINUE WITH CONTENT  Lamine Yamal sudah membukukan 30 gol dan 40 assist sejak debut bersama Barcelona pada 2023. Dia juga berhasil mempersembahkan gelar Piala Eropa buat Timnas Spanyol. Estevao menjadi pemain muda dengan nilai valuasi terbesar kedua. Winger berusia 18 tahun ini punya nilai pasaran 118 juta euro. Pau Cubarsi menempati urutan ketiga dalam daftarCIES Football Observatorydengan valuasi 112 juta euro. Selanjutnya ada nama Franco Mastantuono (102 juta euro) Warren Zaire-Emery (92 juta euro) yang mengisi lima besar daftar pemain muda bernilai pasar tertinggi. Top estimated transfer values, football teenagers 🌏🥇#LamineYamal🇪🇸 €3⃣5⃣0⃣M 👀🥈#Estevao🇧🇷 €1⃣1⃣8⃣M🥉#PauCubarsi🇪🇸 €1⃣1⃣3⃣M#Mastantuono🇦🇷#ZaireEmery🇫🇷#Nwaneri🏴󠁧󠁢󠁥󠁮󠁧󠁿#LewisSkelly🏴󠁧󠁢󠁥󠁮󠁧󠁿#Quenda🇵🇹#Endrick🇧🇷#Bergvall🇸🇪Top 💯 👉https://t.co/1mOxi5L1BOpic.twitter.com/qGWhyP3fWw  Daftar Pemain Muda dengan Nilai Pasar Tertinggi Versi CIES Football Observatory 1. Lamine Yamal (Barcelona): 350 juta euro2. Estevao Willian (Chelsea): 118 juta euro3. Pau Cubarsí (Barcelona): 113 juta euro4. Franco Mastantuono (Real Madrid): 102 juta euro5. Warren Zaïre-Emery (PSG): 92 juta euro6. Ethan Nwaneri (Arsenal): 88 juta euro7. Miles Lewis-Skelly (Arsenal): 85 juta euro8. Geovany Quenda (Sporting CP): 80 juta euro9. Endrick (Real Madrid): 73 juta euro10. Lucas Bergvall (Tottenham): 68 juta euro.  ",,Detik,liga_spanyol,
"Union Berlin Vs Bayern: Imbang 2-2, Laju Sempurna Die Roten Terhenti","Rentetan kemenanganBayern Munichdi musim 2025/2026 terhenti di tanganUnion Berlin. Bayern harus puas dengan hasil seri 2-2 usai dua kali tertinggal. LagaUnion Berlin vs Bayerndi pekan ke-10Bundesligadigelar di Stadion An der Alten Forsterei, Berlin, Sabtu (8/11/2025) malam WIB. Bayern datang dengan catatan 16 kemenangan beruntun di semua kompetisi sejak awal musim. Union Berlin sempat menjebol gawang Bayern pada menit kesembilan lewat sundulan Ilyas Ansah usai memanfaatkan sepak pojok. Namun, setelah mengecek VAR, wasit menganulir gol tersebut karena offside. SCROLL TO CONTINUE WITH CONTENT Gawang Bayern akhirnya benar-benar bobol pada menit ke-27. Berawal dari sepak pojok Janik Haberer, Danilho Doekhi yang ada di kotak penalti lantas melepaskan tembakan mendatar. Kiper Bayern Manuel Neuer gagal menangkap dengan sempurna dan bola masuk ke gawang.  Bayern mencetak gol balasan pada menit ke-38 lewat Luis Diaz. Dari sudut sempit di sisi kiri kotak penalti Union Berlin, Luis Diaz melepaskan tembakan dengan kanannya. Luis Diaz menyia-nyiakan sebuah peluang bagus pada menit ke-45. Meski tinggal menghadapi kiper Union Berlin, Luis Diaz gagal mengarahkan sepakannya ke gawang. Pada injury time, Harry Kane sempat membobol gawang Union Berlin. Namun, gol tidak disahkan wasit karena Kane lebih dulu berada dalam posisi offside. Union Berlin kembali memimpin pada menit ke-83. Danilho Doekhi menyambar bola rebound untuk menjebol gawang Neuer.  Bayern lantas selamat dari kekalahan berkat gol Kane pada injury time. Kane menanduk bola umpan silang Tom Bischof untuk mengubah skor menjadi 2-2. Dengan hasil ini, Bayern masih nyaman di puncak klasemen Liga Jerman dengan 28 poin dari 10 laga. Sementara Union Berlin ada di urutan ke-10 dengan 12 poin. Susunan Pemain Union Berlin: Ronnow, Haberer (Juranovic 70'), Doekhi, Querfeld, Diogo Leite, Rothe (Kohn 78'), Burke (Jeong 78'), Khedira, Kemlein (Kral 70'), Schafer, Ansah (Skarke 78') Bayern Munich: Neuer, Laimer (Bischof 80'), Upamecano, Tah, Stanisic, Kimmich, Goretzka (Pavlovic 80'), Olise, Gnabry (Karl 59'), Luis Diaz, Kane",,Detik,liga_spanyol,
"Atletico Vs Levante: Griezmann 2 Gol, Los Colchoneros Menang 3-1","Atletico Madridmelanjutkan tren kemenangan di LaLiga.Antoine Griezmannmenyumbang dua gol Atletico untuk mengalahkan Levante dengan skor akhir 3-1. LagaAtletico Madrid vs Levanteberlangsung di Metropolitano pada Minggu (9/11) dinihari WIB. Griezmann jadi bintang Los Colchoneros dari bangku cadangan. Dengan kemenangan ini, Atletico kini menghuni posisi empat klasemen usai mengoleksi 25 poin dari 12 pertandingan. Atletico berjarak lima poin dari Real Madrid di puncak dan mempunyai perolehan yang sama dengan Barcelona di posisi tiga. Kedua klub yang disebut terakhir baru akan bermain hari ini. SCROLL TO CONTINUE WITH CONTENT Atletico Madrid start dengan kencang setelah diuntungkan dengan gol bunuh diri bek Levante, Dela. Crossing Pablo Barrios ditepis Mathew Ryan. Bola kemudian membentur Dela sebelum masuk ke gawangnya sendiri. Atletico unggul 1-0 di menit ke-12.  Levante menciptakan gol balasan pada 11 menit kemudian. Gol Manuel Sanchez menyamakan skor 1-1. Sepak pojok di sayap kanan dilontarkan Jon Olagasti. Bola menemui Manuel Sanchez yang berdiri tidak terkawal di depan kotak 6 yard. Sanchez menuntaskan umpan lambung itu dengan sundulan, menaklukkan Jan Oblak. Keunggulan Atletico baru bertambah setelah turun minum. Antoine Griezmann langsung menciptakan dampak instan. Hanya sesaat setelah masuk ke lapangan, Griezmann menciptakan gol kedua Atletico untuk mengubah skor jadi 2-1. Marcos Llorente mengirim umpan silang, yang diselesaikan Griezmann dengan sontekan ke gawang yang kosong.  Griezmann hampir saja mencetak gol keduanya tidak lama kemudian. Sebuah crossing dari sayap disambut Griezmann dengan tandukan, meski bola melambung tipis. Gol ketiga yang ditunggu-tunggu Atletico akhirnya terlahir pada menit ke-80. Griezmann mencecar bola rebound di dalam kotak penalti untuk diceploskan ke gawang Levante. Atletico 3, Levante 1, yang menandai hasil akhir pertandingan.  Susunan Pemain ATLETICO MADRID: Jan Oblak, Marcos Llorente, Jose Maria Gimenez, David Hancko, Matteo Ruggeri (Molina 79'), Alex Baena (Gallagher 79'), Pablo Barrios (Griezmann 61'), Koke, Giu Simeone (Nico Gonzalez 73'), Alexander Sorloth (Almada 61') Julian Alvarez LEVANTE: Mathew Ryan, Jeremy Toljan (Victor Garcia 86'), Dela, Matias Moreno, Manuel Sanchez (Matturo 86'), Jon Olagasti (Koyalipou 74'), Kervin Arriaga, Unai Elgezabal (Oriol Rey 85'), Carlos Alvarez, Etta Eyong, Roger Brugue (Jose Morales 74')",,Detik,liga_spanyol,
Hansi Flick Mau Tinggalkan Barcelona?,"Hansi Flickpunya kontrak diBarcelonasampai musim panas 2027. Ada kabar, juru taktik asal Jerman itu mau cabut di akhir musim ini. Hansi Flick dikontrakBarcelonasejak musim panas 2024. Masa baktinya selama tiga tahun. Di musim debutnya, Flick bawa Barca sapu bersih titel domestik. Flick juga mampu memoles para pemain muda jadi lebih menggigit. SCROLL TO CONTINUE WITH CONTENT  Dirangkum dari media-media Spanyol,Hansi Flickdikabarkan mau tinggalkanBarcelonalebih cepat. Pria berusia 60 tahun itu mau cabut di akhir musim 2025/26 alias di musim panas mendatang. Rumornya, Flick tidak puas dengan manajemen Barcelona terkait transfer pemain. Apa daya, Blaugrana memang tidak punya banyak uang untuk boyong pemain-pemain baru.   Hansi Flickturut dikabarkan lelah mengurusi para pemain soal disiplin. Selain itu, Flick juga tidak puas dengan kinerja tim medis karena badai cedera terus-terusan datang menghantam skuadnya. Yang pasti, itu masih sebatas rumor. Belum ada tanggapan dari Flick sendiri atau dari pihak klub. Andai Flick beneran akan pergi, maka Barca... ya harus segera cari pengganti. Siapa nih yang cocok jadi penerusnya?",,Detik,liga_spanyol,
Real Madrid Tim yang Komplet,"Kemenangan atasValencia4-0 membuktikanReal Madridadalah tim yang lengkap. Los Blancos tak hanya tajam di depan tapi juga tangguh di belakang. Real Madrid meraih kemenangan meyakinkan 4-0 atas Valencia pada laga lanjutan LaLiga di Santiago Bernabeu, Minggu (2/11/2025). Empat gol kemenangan El Real lahir lewat brace Kylian Mbappe, serta torehan Jude Bellingham dan Alvaro Carreras. Kemenangan ini membawa Los Blancos semakin kukuh di puncak klasemen LaLiga. Madrid meraih 30 angka unggul tujuh poin dari Villarreal di urutan kedua. SCROLL TO CONTINUE WITH CONTENT Pelatih Madrid, Xabi Alonso, sangat puas dengan performa anak asuhannya di laga ini. Ia menilai Madrid menjadi tim yang sangat lengkap di laga ini.  Mereka begitu tajam di lini depan dengan Kylian Mbappe sebagai tumpuan. Lini tengah mereka juga tampil baik dalam mengatur ritme. Lini belakang Madrid juga tampil solid. Mereka mampu menorehkan cleansheet di laga ini. Madrid memang tampil begitu dominan sepanjang laga. Mereka mencatatkan penguasaan bola sebesar 66 persen dengan melepas 19 tembakan. Valencia hanya punya 34 persen penguasaan bola dengan cuma tiga kali melakukan percobaan tembakan. ""Mbappé mencetak dua gol, yang merupakan cara yang bagus untuk memastikan Anda tetap bersaing di akhir musim, dan tiga poin lagi, yang merupakan cara yang bagus untuk memastikan Anda dapat bersaing memperebutkan gelar. Ritme tim bagus. Kami tidak kebobolan satu gol pun,cleansheetlainnya,"" ujar Alonso dikutip dari situs Madrid. ""Itu adalah pertandingan yang komprehensif dan serius dengan energi yang luar biasa. Kami memulai dengan sangat energik, dengan banyak pergerakan dan penguasaan bola yang baik. Kami merebut kembali bola dengan cepat dan memimpin. Kemudian kami mengatur segalanya dengan baik dan, secara keseluruhan, itu adalah penampilan yang lengkap,"" jelasnya. ",,Detik,liga_spanyol,
"'Real Madrid Tidak Akan Hukum Vinicius, tapi...'","Vinicius Juniorkabarnya tidak akan mendapatkan hukuman dariReal Madridatas reaksinya yang marah-marah setelah ditarik keluar dalam El Clasico akhir pekan lalu. MenurutESPN, yang merujuk pada sumbernya, tindakan pesepakbola asal Brasil tersebut tidak membuat petinggi klub bakal menjatuhkan sanksi. Di sisi lain, Vinicius mungkin tidak akan lolos sepenuhnya dari potensi hukuman. Itu dikarenakan Xabi Alonso, pelatih Real Madrid, tetap diperkenankan untuk membuat keputusan teknis termasuk perihal hukuman. SCROLL TO CONTINUE WITH CONTENT ESPNsebelumnya melaporkan bahwa hubungan Vinicius Jr dan Xabi Alonso mengalami keretakan akibat respons si pesepakbola saat ditarik keluar pelatihnya.  Menurut laporan tersebut, Vinicius Jr dan Xabi Alonso akan melakukan pembicaraan secara langsung pada saat para pemain Real Madrid kembali berlatih pada hari Rabu (29/10/2025) ini. Lebih jauh seputar potensi hukuman dari Xabi Alonso kepada Vinicius Jr, seorang juru bicara klub enggan memberikan komentar kepada ESPN seraya menegaskan masalah kedisiplinan sepenuhnya merupakan urusan internal. Musim iniVinicius Jrsudah tiga kali ditepikanXabi Alonsodari daftar starting XIReal Madrid. Hal itu pula yang kabarnya sudah bikin si pesepakbola gerah. Dalam beberapa bulan terakhir, pembicaraan kontrak baru dengan Vinicius Jr kabarnya juga mengalami stagnasi. Kontraknya di Real Madrid masih berjalan sampai tahun 2027.  ",,Detik,liga_spanyol,
"Klasemen Liga Spanyol: Meski Menang, Barcelona Masih di Bawah Real Madrid","Barcelonamengemas kemenangan atasElchedalam lanjutanLaLiga 2025/2026. Meski begitu, Blaugrana masih di bawahReal Madriddiklasemen Liga Spanyol.Barcelona menghadapi Elche di Estadi Olimpic Lluis Companys, Senin (3/11/2025) dini hari WIB. Blaugrana menang 3-1 lewat gol Lamine Yamal, Ferran Torres, dan Marcus Rashford.Hasil itu membuat Barcelona kini mengemas 25 poin dari 11 laga di peringkat dua klasemen Liga Spanyol. Tim asuhan Hansi Flick masih tertinggal lima angka dari Real Madrid, yang memimpin dengan 30 poin.Di saat bersamaan, Real Betis juga berhasil naik ke posisi lima klasemen dengan 19 poin. Hasil itu diraih usai Antony dkk mengatasi Real Mallorca 3-0.Betis masih di bawah Villarreal (23) dan Atletico Madrid (22), yang berada di empat besarklasemen Liga Spanyol. Sementara Mallorca terbenam di posisi 17 dengan 9 poin, hanya berjarak 2 angka dari zona merah.  Klik di Sini untuk Update Klasemen Liga Spanyol SCROLL TO CONTINUE WITH CONTENT ",,Detik,liga_spanyol,
"Klasemen Liga Italia Jelang Bologna Vs Napoli, Inter Vs Lazio","Persaingan di papan atasklasemen Liga Italiakian panas di giornata 11 Serie A. Berikut situasinya, secara khusus menjelang lagaBologna vs NapolidanInter Milan vs Lazio. Sejumlah tim sudah memainkan pertandingan ke-11 di Serie A musim ini. Salah satunya adalah AC Milan, yang harus puas dengan hasil seri. Melawat ke kandang Parma, Milan cuma bisa pulang membawa 1 poin berkat hasil seri 2-2. Hasil seri lain hadir dalam derby Turin. Juventus vs Torino berakhir tanpa gol alias imbang 0-0. SCROLL TO CONTINUE WITH CONTENT  Dengan hasil-hasil itu, Milan terpaku di posisi kedua papanklasemen Liga Italiadengan 22 poin dari 11 laga. Jumlah yang sama dikoleksi Napoli di posisi puncak. Sedangkan Juventus berada di posisi kelima dengan perolehan 19 poin, unggul satu angka saja dari Bologna yang berada di bawahnya. Persaingan di papan atas ini berpotensi tambah sengit mengingat ada sejumlah pertandingan yang baru akan dimainkan sepanjang hari Minggu (9/11/2025) malam WIB sampai dengan Senin (10/11) dini hari.  Di antara laga-laga itu adalah Bologna vs Napoli, AS Roma vs Udinese, dan Inter vs Lazio, alias pertandingan yang melibatkan tim-tim papan atas diklasemen Liga Italiauntuk sementara ini.",,Detik,liga_italia,
Jadwal Liga Italia Minggu Ini: Waktunya Derby Turin dan Inter Vs Lazio!,"Liga Italiamemainkangiornatakesebelas akhir pekan ini. Ada duelJuventus vs Torinodalam Derby Turin, sertaInter MilankontraLazio. Pekan kesebelasSerie Adibuka pada Sabtu (8/11/2025) dini hari WIB. Laga Pisa kontra Cremonese, klub yang diperkuat Emil Audero Mulyadi, jadi pembukanya. Bergeser pada Minggu (9/11) dini hari WIB ada pertandingan dua klub asal Turin, Juventus dan Torino. Laga bertajuk Derby Turin ini digelar di Allianz Stadium. SCROLL TO CONTINUE WITH CONTENT  Pada hari yang sama, AC Milan bertandang ke markas Parma. Napli juga menjalani laga tandang menghadapi Bologna. Pertandingan away turut dijalani Sassuolo, klub yang diperkuat Jay Idzes. I Neroverdi bertandang ke markas Atalanta. Laga hari Senin (10/11) dini hari WIB mempertemukan AS Roma vs Udinese. Inter vs Lazio jadi sajian penutup giornata kesebelas. Persaingan papan atas Liga Italia bisa dibilang paling ketat di lima liga top Eropa sejauh ini. 4 tim bersaing sengit dengan hanya berjarak 1 poin saja.  Napoli sementara ini berada di puncak klasemen Serie A dengan 22 poin dari 10 laga. Partenopei ditempel ketat Inter Milan, AC Milan, dan AS Roma yang sama-sama mengoleksi 21 poin. Sabtu (8/11)02.45 WIB: Pisa vs Cremonese21.00 WIB: Como vs Cagliari21.00 WIB: Lecce vs Verona. Minggu (9/11)00.00 WIB: Juventus vs Torino02.45 WIB: Parma vs AC Milan18.30 WIB: Atalanta vs Sassuolo21.00 WIB: Bologna vs Napoli21.00 WIB: Genoa vs Fiorentina. Senin (10/11)00.00 WIB: AS Roma vs Udinese02.45 WIB: Inter Milan vs Lazio. ",,Detik,liga_italia,
